prefix,cluster_id,env_proto,Payment,Get Triage Number,Measure Vital Signs,General Medicine Examination,Eye Examination,Dental Examination,Chest X-ray,Cardiac Ultrasound,Conclusion,DEXA Bone Density Scan,General Ultrasound,ENT Endoscopy,Electrocardiogram (ECG),Urine Test,Post-bronchodilator Spirometry,Blood Test,Breast Examination,In-depth Eye Examination,ENT Examination,Gynecological Examination
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'Gynecological Examination', 'ENT Examination', 'Urine Test', 'General Ultrasound', 'Electrocardiogram (ECG)', 'Post-bronchodilator Spirometry', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7593087718293503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Urine Test', 'DEXA Bone Density Scan', 'In-depth Eye Examination', 'General Ultrasound', 'Blood Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.222, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.755524880552604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'DEXA Bone Density Scan', 'Electrocardiogram (ECG)', 'Blood Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.0, 0.444, 0.667, 0.667, 0.222, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6041285325952945,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Cardiac Ultrasound', 'Blood Test', 'ENT Endoscopy', 'Electrocardiogram (ECG)', 'General Ultrasound', 'Urine Test', 'Post-bronchodilator Spirometry', 'In-depth Eye Examination', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8870546348150817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.333, 0.0, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.0, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916769866660316,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Electrocardiogram (ECG)')",1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.0, 0.667, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7617716175594822,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Breast Examination', 'Dental Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 0.333, 0.333, 0.0, 0.0, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6035267240967195,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Breast Examination', 'Dental Examination')",1,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.0, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6218025310243755,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Eye Examination', 'ENT Examination', 'Blood Test', 'General Ultrasound', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.0, 0.444, 0.667, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8834619063622109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Eye Examination', 'Breast Examination', 'Urine Test', 'Post-bronchodilator Spirometry', 'Blood Test', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'In-depth Eye Examination', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9506308370241163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'Gynecological Examination', 'Post-bronchodilator Spirometry', 'In-depth Eye Examination', 'General Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.0, 0.444, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8617168930602311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'Gynecological Examination', 'Eye Examination', 'ENT Examination', 'General Ultrasound', 'Urine Test', 'DEXA Bone Density Scan', 'ENT Endoscopy')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.333, 0.333, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8727275347652186,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Electrocardiogram (ECG)', 'Urine Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7796464152516621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'ENT Examination', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.333, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7393316693162462,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'In-depth Eye Examination', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4383493827182662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Endoscopy', 'Urine Test', 'General Ultrasound', 'Chest X-ray', 'DEXA Bone Density Scan', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8102454595477597,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Dental Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 'Urine Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6721521697620334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Dental Examination', 'ENT Examination', 'In-depth Eye Examination', 'Cardiac Ultrasound', 'Chest X-ray', 'Electrocardiogram (ECG)', 'ENT Endoscopy', 'Blood Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.333, 0.0, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.0, 0.667, 0.222, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916769866660316,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'Urine Test', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9674747942692832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Eye Examination', 'Gynecological Examination', 'Breast Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.222, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7640900957785605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Post-bronchodilator Spirometry', 'Blood Test', 'Urine Test', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.333, 0.333, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836699235174996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'General Ultrasound', 'Blood Test', 'DEXA Bone Density Scan', 'In-depth Eye Examination', 'Cardiac Ultrasound', 'Urine Test', 'Chest X-ray', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9422088584015329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Eye Examination', 'Breast Examination', 'Dental Examination', 'Cardiac Ultrasound', 'Electrocardiogram (ECG)', 'General Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 0.333, 0.333, 0.333, 0.0, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979934706329694,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Eye Examination', 'ENT Examination', 'Blood Test', 'General Ultrasound', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.333, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.0, 0.667, 0.0, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.7962104512420323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Gynecological Examination', 'Dental Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.222, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7973179657718809,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Urine Test', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7955106481050401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'DEXA Bone Density Scan', 'Cardiac Ultrasound')",0,"[0.167, 0.067, 0.0, 0.167, 0.333, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 1.0, 0.0, 0.333]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927259846346447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Breast Examination', 'Dental Examination', 'ENT Examination', 'Chest X-ray', 'In-depth Eye Examination', 'General Ultrasound', 'Blood Test', 'Urine Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8108087463415063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'In-depth Eye Examination', 'Electrocardiogram (ECG)', 'General Ultrasound', 'Urine Test', 'Cardiac Ultrasound', 'Chest X-ray', 'DEXA Bone Density Scan', 'ENT Endoscopy')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9506308370241163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Gynecological Examination', 'Breast Examination', 'Dental Examination', 'In-depth Eye Examination', 'Urine Test', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.333, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.0, 0.444, 0.667, 0.667, 0.222, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8668978703718409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Post-bronchodilator Spirometry', 'Blood Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 0.333, 0.333, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.222, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8979934706329694,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Breast Examination', 'Gynecological Examination', 'ENT Examination', 'Urine Test', 'General Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4137118345514237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Eye Examination', 'ENT Examination', 'In-depth Eye Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.667, 0.222, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8447378433834013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound', 'ENT Endoscopy', 'DEXA Bone Density Scan', 'General Ultrasound', 'Blood Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'Urine Test')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.9632638049579917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'Gynecological Examination', 'Electrocardiogram (ECG)', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry', 'In-depth Eye Examination', 'Chest X-ray', 'ENT Endoscopy', 'Blood Test', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3798762666890717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination', 'ENT Examination', 'Dental Examination', 'Urine Test')",0,"[0.111, 0.0, 0.0, 0.111, 0.444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7749579475433137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'Post-bronchodilator Spirometry', 'Blood Test', 'Urine Test', 'Electrocardiogram (ECG)', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5181573665587164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'DEXA Bone Density Scan', 'Electrocardiogram (ECG)', 'Blood Test', 'Post-bronchodilator Spirometry', 'ENT Endoscopy', 'General Ultrasound', 'Chest X-ray')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9253649011563658,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Eye Examination', 'In-depth Eye Examination')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.8733981287277972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'ENT Examination', 'Eye Examination', 'Dental Examination', 'Gynecological Examination', 'Cardiac Ultrasound', 'Urine Test', 'In-depth Eye Examination', 'Post-bronchodilator Spirometry', 'General Ultrasound', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9758967728918667,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Breast Examination', 'Eye Examination', 'Urine Test', 'Post-bronchodilator Spirometry', 'ENT Endoscopy', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.111, 0.222, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895714920103857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'In-depth Eye Examination', 'Urine Test', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.333, 0.0, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.444, 0.0, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8937824813216774,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Electrocardiogram (ECG)', 'Urine Test')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.0, 0.333, 0.0, 0.333, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7704856879262016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'In-depth Eye Examination', 'Urine Test', 'DEXA Bone Density Scan', 'Post-bronchodilator Spirometry')",0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.333, 0.333, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.667, 0.0, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47000969368472395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Chest X-ray', 'Cardiac Ultrasound')",0,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.167, 0.167, 0.167, 0.0, 0.0, 0.222, 0.222, 0.333, 1.0, 0.0, 0.0, 0.222, 0.333, 0.333, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8295210805628576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
